Date,Port,Month,BDI,BDI_Inertia,Rain_Forecast,Wind_Forecast,Fog_Risk,Target_Delay
2022-03-23,Qinhuangdao,3,2575.0,1992.3,1.4,34.9,0.3,1.95
2022-03-23,Dalian,3,2575.0,1992.3,32.7,25.1,0.27,2.29
2022-03-23,Yingkou,3,2575.0,1992.3,84.5,34.8,0.27,2.59
2022-03-23,Qingdao,3,2575.0,1992.3,82.1,30.2,0.27,3.24
2022-03-23,Rizhao,3,2575.0,1992.3,43.6,13.0,0.27,4.76
2022-03-23,Lianyungang,3,2575.0,1992.3,85.3,25.8,0.27,2.48
2022-03-23,Ningbo,3,2575.0,1992.3,65.4,21.6,0.15,4.23
2022-03-23,Zhoushan,3,2575.0,1992.3,29.3,25.3,0.15,3.1
2022-03-23,Fangcheng,3,2575.0,1992.3,292.3,16.3,0.0,14.63
2022-03-23,Zhanjiang,3,2575.0,1992.3,153.5,17.6,0.09,10.97
2022-03-23,Guangzhou,3,2575.0,1992.3,209.0,10.9,0.0,14.97
2022-03-23,Krishnapatnam,3,2575.0,1992.3,98.5,19.5,0.0,12.15
2022-03-23,Mangalore,3,2575.0,1992.3,413.3,19.6,0.0,16.36
2022-03-23,Gwangyang,3,2575.0,1992.3,13.0,15.4,0.0,1.22
2022-03-23,Teluk Rubiah,3,2575.0,1992.3,18.8,8.7,0.0,1.62
2022-03-24,Ponta da Madeira,3,2567.0,2016.6,515.2,15.7,0.0,16.79
2022-03-24,Tubarao,3,2567.0,2016.6,121.0,28.5,0.0,10.67
2022-03-24,Itaguai,3,2567.0,2016.6,438.1,9.8,0.0,16.36
2022-03-24,Port Hedland,3,2567.0,2016.6,49.5,19.5,0.0,2.5
2022-03-24,Dampier,3,2567.0,2016.6,40.0,25.9,0.0,2.6
2022-03-24,Saldanha Bay,3,2567.0,2016.6,45.3,20.3,0.13,2.12
2022-03-24,Taboneo,3,2567.0,2016.6,296.2,14.5,0.0,16.28
2022-03-24,Kamsar,3,2567.0,2016.6,149.0,7.1,0.0,16.6
2022-03-24,Vancouver,3,2567.0,2016.6,122.1,17.6,0.07,10.55
2022-03-24,Zhangjiagang,3,2567.0,2016.6,88.4,20.7,0.33,3.58
2022-03-24,Nantong,3,2567.0,2016.6,129.3,24.7,0.3,5.91
2022-03-24,Nanjing,3,2567.0,2016.6,7.0,9.2,0.37,5.26
2022-03-24,Jiangyin,3,2567.0,2016.6,140.2,17.3,0.33,5.63
2022-03-24,Caofeidian,3,2567.0,2016.6,0.4,20.2,0.3,2.03
2022-03-24,Tianjin,3,2567.0,2016.6,90.1,20.4,0.27,2.44
2022-03-24,Jingtang,3,2567.0,2016.6,14.5,22.6,0.3,5.2
2022-03-24,Qinhuangdao,3,2567.0,2016.6,25.0,21.7,0.3,5.01
2022-03-24,Dalian,3,2567.0,2016.6,10.9,14.5,0.27,1.98
2022-03-24,Yingkou,3,2567.0,2016.6,80.6,29.8,0.27,2.17
2022-03-24,Qingdao,3,2567.0,2016.6,37.6,28.4,0.27,5.47
2022-03-24,Rizhao,3,2567.0,2016.6,119.8,29.0,0.27,5.88
2022-03-24,Lianyungang,3,2567.0,2016.6,10.0,30.7,0.27,2.26
2022-03-24,Ningbo,3,2567.0,2016.6,139.0,13.5,0.15,6.25
2022-03-24,Zhoushan,3,2567.0,2016.6,31.5,14.7,0.15,2.97
2022-03-24,Fangcheng,3,2567.0,2016.6,291.8,33.6,0.0,16.99
2022-03-24,Zhanjiang,3,2567.0,2016.6,199.3,14.8,0.09,11.18
2022-03-24,Guangzhou,3,2567.0,2016.6,31.5,28.3,0.0,3.62
2022-03-24,Krishnapatnam,3,2567.0,2016.6,104.7,18.5,0.0,14.06
2022-03-24,Mangalore,3,2567.0,2016.6,120.3,20.4,0.0,16.49
2022-03-24,Gwangyang,3,2567.0,2016.6,1.2,11.2,0.0,1.24
2022-03-24,Teluk Rubiah,3,2567.0,2016.6,129.1,7.5,0.0,4.07
2022-03-25,Ponta da Madeira,3,2544.0,2041.7,161.9,25.1,0.0,16.26
2022-03-25,Tubarao,3,2544.0,2041.7,275.9,10.6,0.0,15.86
2022-03-25,Itaguai,3,2544.0,2041.7,340.4,9.9,0.0,15.98
2022-03-25,Port Hedland,3,2544.0,2041.7,18.5,17.1,0.0,1.96
2022-03-25,Dampier,3,2544.0,2041.7,53.4,24.8,0.0,2.89
2022-03-25,Saldanha Bay,3,2544.0,2041.7,45.1,24.8,0.13,2.24
2022-03-25,Taboneo,3,2544.0,2041.7,456.6,18.0,0.0,16.18
2022-03-25,Kamsar,3,2544.0,2041.7,114.2,10.2,0.0,11.22
2022-03-25,Vancouver,3,2544.0,2041.7,100.9,8.8,0.07,6.9
2022-03-25,Zhangjiagang,3,2544.0,2041.7,152.0,27.4,0.33,5.94
2022-03-25,Nantong,3,2544.0,2041.7,242.7,24.8,0.3,7.31
2022-03-25,Nanjing,3,2544.0,2041.7,14.1,14.5,0.37,1.91
2022-03-25,Jiangyin,3,2544.0,2041.7,72.8,12.9,0.33,6.9
2022-03-25,Caofeidian,3,2544.0,2041.7,41.3,26.8,0.3,2.31
2022-03-25,Tianjin,3,2544.0,2041.7,125.5,13.1,0.27,5.54
2022-03-25,Jingtang,3,2544.0,2041.7,73.2,25.5,0.3,2.06
2022-03-25,Qinhuangdao,3,2544.0,2041.7,122.7,34.8,0.3,2.33
2022-03-25,Dalian,3,2544.0,2041.7,42.1,19.9,0.27,1.9
2022-03-25,Yingkou,3,2544.0,2041.7,11.5,17.0,0.27,1.66
2022-03-25,Qingdao,3,2544.0,2041.7,46.8,11.8,0.27,2.48
2022-03-25,Rizhao,3,2544.0,2041.7,29.3,22.8,0.27,2.13
2022-03-25,Lianyungang,3,2544.0,2041.7,147.1,27.0,0.27,5.53
2022-03-25,Ningbo,3,2544.0,2041.7,135.1,19.6,0.15,6.21
2022-03-25,Zhoushan,3,2544.0,2041.7,39.9,24.4,0.15,5.24
2022-03-25,Fangcheng,3,2544.0,2041.7,38.7,20.4,0.0,3.42
2022-03-25,Zhanjiang,3,2544.0,2041.7,73.9,17.0,0.09,5.66
2022-03-25,Guangzhou,3,2544.0,2041.7,284.2,17.6,0.0,15.48
2022-03-25,Krishnapatnam,3,2544.0,2041.7,142.0,15.1,0.0,16.39
2022-03-25,Mangalore,3,2544.0,2041.7,761.3,21.7,0.0,16.24
2022-03-25,Gwangyang,3,2544.0,2041.7,128.6,7.2,0.0,2.0
2022-03-25,Teluk Rubiah,3,2544.0,2041.7,50.6,18.5,0.0,2.16
2022-03-28,Ponta da Madeira,3,2484.0,2066.0,545.3,15.3,0.0,17.26
2022-03-28,Tubarao,3,2484.0,2066.0,107.5,9.6,0.0,12.1
2022-03-28,Itaguai,3,2484.0,2066.0,20.6,17.5,0.0,3.95
2022-03-28,Port Hedland,3,2484.0,2066.0,80.8,24.4,0.0,2.52
2022-03-28,Dampier,3,2484.0,2066.0,6.3,18.4,0.0,1.47
2022-03-28,Saldanha Bay,3,2484.0,2066.0,21.9,32.0,0.13,3.26
2022-03-28,Taboneo,3,2484.0,2066.0,581.8,20.2,0.0,16.25
2022-03-28,Kamsar,3,2484.0,2066.0,81.7,13.6,0.0,9.77
2022-03-28,Vancouver,3,2484.0,2066.0,142.5,16.6,0.07,9.91
2022-03-28,Zhangjiagang,3,2484.0,2066.0,76.6,16.1,0.33,7.56
2022-03-28,Nantong,3,2484.0,2066.0,15.3,14.4,0.3,2.32
2022-03-28,Nanjing,3,2484.0,2066.0,17.4,21.6,0.37,2.63
2022-03-28,Jiangyin,3,2484.0,2066.0,167.7,8.4,0.33,5.74
2022-03-28,Caofeidian,3,2484.0,2066.0,114.3,28.2,0.3,2.79
2022-03-28,Tianjin,3,2484.0,2066.0,97.7,24.2,0.27,2.7
2022-03-28,Jingtang,3,2484.0,2066.0,101.0,20.3,0.3,3.1
2022-03-28,Qinhuangdao,3,2484.0,2066.0,4.4,23.7,0.3,2.24
2022-03-28,Dalian,3,2484.0,2066.0,35.9,23.7,0.27,2.4
2022-03-28,Yingkou,3,2484.0,2066.0,63.3,19.7,0.27,2.07
2022-03-28,Qingdao,3,2484.0,2066.0,61.1,8.6,0.27,3.18
2022-03-28,Rizhao,3,2484.0,2066.0,113.3,24.4,0.27,3.57
2022-03-28,Lianyungang,3,2484.0,2066.0,130.1,10.3,0.27,2.93
2022-03-28,Ningbo,3,2484.0,2066.0,253.7,19.5,0.15,8.4
2022-03-28,Zhoushan,3,2484.0,2066.0,190.3,26.5,0.15,6.85
2022-03-28,Fangcheng,3,2484.0,2066.0,24.6,11.9,0.0,3.57
2022-03-28,Zhanjiang,3,2484.0,2066.0,36.5,29.3,0.09,4.12
2022-03-28,Guangzhou,3,2484.0,2066.0,43.6,27.3,0.0,4.12
2022-03-28,Krishnapatnam,3,2484.0,2066.0,61.4,13.1,0.0,7.12
2022-03-28,Mangalore,3,2484.0,2066.0,20.1,19.6,0.0,4.12
2022-03-28,Gwangyang,3,2484.0,2066.0,14.6,17.5,0.0,1.35
2022-03-28,Teluk Rubiah,3,2484.0,2066.0,97.5,11.9,0.0,3.61
2022-03-29,Ponta da Madeira,3,2417.0,2089.8,355.7,11.9,0.0,16.58
2022-03-29,Tubarao,3,2417.0,2089.8,360.4,11.7,0.0,16.74
2022-03-29,Itaguai,3,2417.0,2089.8,272.8,16.9,0.0,16.68
2022-03-29,Port Hedland,3,2417.0,2089.8,106.9,25.1,0.0,3.05
2022-03-29,Dampier,3,2417.0,2089.8,67.0,23.4,0.0,3.16
2022-03-29,Saldanha Bay,3,2417.0,2089.8,70.6,30.2,0.13,3.13
2022-03-29,Taboneo,3,2417.0,2089.8,490.4,18.4,0.0,15.81
2022-03-29,Kamsar,3,2417.0,2089.8,40.9,13.9,0.0,4.98
2022-03-29,Vancouver,3,2417.0,2089.8,305.5,19.5,0.07,16.64
2022-03-29,Zhangjiagang,3,2417.0,2089.8,65.4,23.5,0.33,4.14
2022-03-29,Nantong,3,2417.0,2089.8,98.3,26.6,0.3,5.08
2022-03-29,Nanjing,3,2417.0,2089.8,63.4,11.4,0.37,3.36
2022-03-29,Jiangyin,3,2417.0,2089.8,135.2,26.4,0.33,5.8
2022-03-29,Caofeidian,3,2417.0,2089.8,120.9,22.2,0.3,5.79
2022-03-29,Tianjin,3,2417.0,2089.8,104.5,13.7,0.27,2.35
2022-03-29,Jingtang,3,2417.0,2089.8,4.1,19.5,0.3,5.28
2022-03-29,Qinhuangdao,3,2417.0,2089.8,79.4,27.0,0.3,5.13
2022-03-29,Dalian,3,2417.0,2089.8,58.8,29.5,0.27,3.0
2022-03-29,Yingkou,3,2417.0,2089.8,16.8,17.9,0.27,1.85
2022-03-29,Qingdao,3,2417.0,2089.8,43.8,22.7,0.27,6.0
2022-03-29,Rizhao,3,2417.0,2089.8,65.3,11.4,0.27,2.64
2022-03-29,Lianyungang,3,2417.0,2089.8,93.3,31.2,0.27,3.13
2022-03-29,Ningbo,3,2417.0,2089.8,169.8,17.7,0.15,7.0
2022-03-29,Zhoushan,3,2417.0,2089.8,265.5,23.7,0.15,7.92
2022-03-29,Fangcheng,3,2417.0,2089.8,275.0,26.4,0.0,17.01
2022-03-29,Zhanjiang,3,2417.0,2089.8,167.9,11.3,0.09,9.89
2022-03-29,Guangzhou,3,2417.0,2089.8,93.4,24.5,0.0,6.33
2022-03-29,Krishnapatnam,3,2417.0,2089.8,129.7,10.8,0.0,13.82
2022-03-29,Mangalore,3,2417.0,2089.8,578.3,21.0,0.0,16.47
2022-03-29,Gwangyang,3,2417.0,2089.8,42.7,19.9,0.0,11.69
2022-03-29,Teluk Rubiah,3,2417.0,2089.8,36.0,24.8,0.0,2.1
2022-03-30,Ponta da Madeira,3,2369.0,2113.7,208.7,27.4,0.0,16.7
2022-03-30,Tubarao,3,2369.0,2113.7,236.6,13.7,0.0,16.66
2022-03-30,Itaguai,3,2369.0,2113.7,8.5,7.6,0.0,1.93
2022-03-30,Port Hedland,3,2369.0,2113.7,23.1,34.4,0.0,2.93
2022-03-30,Dampier,3,2369.0,2113.7,54.6,25.2,0.0,2.73
2022-03-30,Saldanha Bay,3,2369.0,2113.7,1.8,14.2,0.13,1.75
2022-03-30,Taboneo,3,2369.0,2113.7,240.0,14.0,0.0,16.24
2022-03-30,Kamsar,3,2369.0,2113.7,389.9,10.0,0.0,16.61
2022-03-30,Vancouver,3,2369.0,2113.7,18.3,15.8,0.07,2.71
2022-03-30,Zhangjiagang,3,2369.0,2113.7,42.8,10.5,0.33,3.61
2022-03-30,Nantong,3,2369.0,2113.7,182.1,23.3,0.3,6.78
2022-03-30,Nanjing,3,2369.0,2113.7,15.8,8.5,0.37,2.3
2022-03-30,Jiangyin,3,2369.0,2113.7,209.5,12.0,0.33,7.61
2022-03-30,Caofeidian,3,2369.0,2113.7,61.8,15.3,0.3,2.37
2022-03-30,Tianjin,3,2369.0,2113.7,51.5,13.6,0.27,2.18
2022-03-30,Jingtang,3,2369.0,2113.7,123.0,31.1,0.3,3.16
2022-03-30,Qinhuangdao,3,2369.0,2113.7,81.8,19.9,0.3,2.47
2022-03-30,Dalian,3,2369.0,2113.7,41.4,14.4,0.27,1.87
2022-03-30,Yingkou,3,2369.0,2113.7,119.3,32.1,0.27,5.91
2022-03-30,Qingdao,3,2369.0,2113.7,92.5,29.5,0.27,6.13
2022-03-30,Rizhao,3,2369.0,2113.7,17.1,16.1,0.27,2.32
2022-03-30,Lianyungang,3,2369.0,2113.7,35.5,19.9,0.27,2.35
2022-03-30,Ningbo,3,2369.0,2113.7,8.3,23.3,0.15,2.92
2022-03-30,Zhoushan,3,2369.0,2113.7,99.3,23.7,0.15,5.66
2022-03-30,Fangcheng,3,2369.0,2113.7,291.6,14.6,0.0,16.68
2022-03-30,Zhanjiang,3,2369.0,2113.7,281.6,22.1,0.09,14.56
2022-03-30,Guangzhou,3,2369.0,2113.7,151.5,22.6,0.0,8.5
2022-03-30,Krishnapatnam,3,2369.0,2113.7,97.9,9.9,0.0,10.42
2022-03-30,Mangalore,3,2369.0,2113.7,391.6,27.7,0.0,16.24
2022-03-30,Gwangyang,3,2369.0,2113.7,38.4,12.2,0.0,1.75
2022-03-30,Teluk Rubiah,3,2369.0,2113.7,114.0,9.6,0.0,4.16
2022-03-31,Ponta da Madeira,3,2358.0,2137.1,223.9,23.4,0.0,16.82
2022-03-31,Tubarao,3,2358.0,2137.1,79.3,11.9,0.0,7.7
2022-03-31,Itaguai,3,2358.0,2137.1,399.0,17.1,0.0,16.24
2022-03-31,Port Hedland,3,2358.0,2137.1,70.3,39.4,0.0,4.72
2022-03-31,Dampier,3,2358.0,2137.1,89.3,21.9,0.0,2.3
2022-03-31,Saldanha Bay,3,2358.0,2137.1,66.0,42.1,0.13,4.49
2022-03-31,Taboneo,3,2358.0,2137.1,17.7,21.7,0.0,3.16
2022-03-31,Kamsar,3,2358.0,2137.1,187.0,6.5,0.0,16.36
2022-03-31,Vancouver,3,2358.0,2137.1,157.4,15.4,0.07,9.59
2022-03-31,Zhangjiagang,3,2358.0,2137.1,188.2,24.0,0.33,11.15
2022-03-31,Nantong,3,2358.0,2137.1,22.4,25.1,0.3,2.87
2022-03-31,Nanjing,3,2358.0,2137.1,146.7,15.9,0.37,6.52
2022-03-31,Jiangyin,3,2358.0,2137.1,106.5,16.9,0.33,8.35
2022-03-31,Caofeidian,3,2358.0,2137.1,67.3,13.3,0.3,6.08
2022-03-31,Tianjin,3,2358.0,2137.1,123.6,21.0,0.27,5.9
2022-03-31,Jingtang,3,2358.0,2137.1,141.4,33.0,0.3,3.05
2022-03-31,Qinhuangdao,3,2358.0,2137.1,42.4,22.3,0.3,5.3
2022-03-31,Dalian,3,2358.0,2137.1,150.9,23.2,0.27,5.37
2022-03-31,Yingkou,3,2358.0,2137.1,86.9,24.8,0.27,2.98
2022-03-31,Qingdao,3,2358.0,2137.1,16.8,20.5,0.27,2.48
2022-03-31,Rizhao,3,2358.0,2137.1,109.1,22.6,0.27,5.54
2022-03-31,Lianyungang,3,2358.0,2137.1,19.1,9.8,0.27,2.61
2022-03-31,Ningbo,3,2358.0,2137.1,39.4,29.2,0.15,5.49
2022-03-31,Zhoushan,3,2358.0,2137.1,209.5,13.0,0.15,8.05
2022-03-31,Fangcheng,3,2358.0,2137.1,307.5,16.6,0.0,16.79
2022-03-31,Zhanjiang,3,2358.0,2137.1,201.6,13.9,0.09,11.72
2022-03-31,Guangzhou,3,2358.0,2137.1,66.8,18.2,0.0,4.61
2022-03-31,Krishnapatnam,3,2358.0,2137.1,118.4,8.3,0.0,11.41
2022-03-31,Mangalore,3,2358.0,2137.1,57.8,21.2,0.0,7.35
2022-03-31,Gwangyang,3,2358.0,2137.1,68.4,11.1,0.0,2.27
2022-03-31,Teluk Rubiah,3,2358.0,2137.1,92.5,19.9,0.0,3.91
2022-04-01,Ponta da Madeira,4,2357.0,2158.8,405.4,16.9,0.0,16.46
2022-04-01,Tubarao,4,2357.0,2158.8,348.0,14.7,0.0,16.41
2022-04-01,Itaguai,4,2357.0,2158.8,126.0,18.4,0.0,11.73
2022-04-01,Port Hedland,4,2357.0,2158.8,21.0,11.9,0.0,2.14
2022-04-01,Dampier,4,2357.0,2158.8,46.4,22.3,0.0,2.26
2022-04-01,Saldanha Bay,4,2357.0,2158.8,48.8,28.0,0.15,2.78
2022-04-01,Taboneo,4,2357.0,2158.8,6.5,12.3,0.0,2.28
2022-04-01,Kamsar,4,2357.0,2158.8,144.9,14.1,0.0,16.2
2022-04-01,Vancouver,4,2357.0,2158.8,44.9,16.7,0.05,4.45
2022-04-01,Zhangjiagang,4,2357.0,2158.8,79.6,9.6,0.28,4.67
2022-04-01,Nantong,4,2357.0,2158.8,111.9,15.0,0.25,4.98
2022-04-01,Nanjing,4,2357.0,2158.8,133.0,8.2,0.3,5.24
2022-04-01,Jiangyin,4,2357.0,2158.8,170.3,22.2,0.28,7.15
2022-04-01,Caofeidian,4,2357.0,2158.8,105.1,17.2,0.25,2.31
2022-04-01,Tianjin,4,2357.0,2158.8,61.3,15.9,0.22,2.79
2022-04-01,Jingtang,4,2357.0,2158.8,34.0,27.4,0.25,2.57
2022-04-01,Qinhuangdao,4,2357.0,2158.8,34.0,16.1,0.25,1.75
2022-04-01,Dalian,4,2357.0,2158.8,96.7,12.7,0.25,2.91
2022-04-01,Yingkou,4,2357.0,2158.8,151.4,22.8,0.22,6.11
2022-04-01,Qingdao,4,2357.0,2158.8,80.7,20.5,0.22,5.92
2022-04-01,Rizhao,4,2357.0,2158.8,91.8,12.4,0.22,3.02
2022-04-01,Lianyungang,4,2357.0,2158.8,149.9,11.0,0.22,5.98
2022-04-01,Ningbo,4,2357.0,2158.8,339.7,28.4,0.12,10.48
2022-04-01,Zhoushan,4,2357.0,2158.8,193.5,18.8,0.12,6.85
2022-04-01,Fangcheng,4,2357.0,2158.8,201.5,33.7,0.0,14.33
2022-04-01,Zhanjiang,4,2357.0,2158.8,355.4,15.8,0.08,17.03
2022-04-01,Guangzhou,4,2357.0,2158.8,69.4,13.2,0.0,5.58
2022-04-01,Krishnapatnam,4,2357.0,2158.8,26.9,20.3,0.0,3.82
2022-04-01,Mangalore,4,2357.0,2158.8,378.3,31.2,0.0,16.34
2022-04-01,Gwangyang,4,2357.0,2158.8,63.2,11.3,0.0,2.25
2022-04-01,Teluk Rubiah,4,2357.0,2158.8,51.8,19.6,0.0,2.73
2022-04-04,Ponta da Madeira,4,2307.0,2178.6,431.8,24.3,0.0,16.85
2022-04-04,Tubarao,4,2307.0,2178.6,97.5,21.7,0.0,8.98
2022-04-04,Itaguai,4,2307.0,2178.6,144.3,15.1,0.0,15.76
2022-04-04,Port Hedland,4,2307.0,2178.6,42.9,26.9,0.0,2.32
2022-04-04,Dampier,4,2307.0,2178.6,2.2,25.0,0.0,2.41
2022-04-04,Saldanha Bay,4,2307.0,2178.6,88.8,36.7,0.15,4.7
2022-04-04,Taboneo,4,2307.0,2178.6,148.1,20.8,0.0,16.21
2022-04-04,Kamsar,4,2307.0,2178.6,369.5,19.8,0.0,16.84
2022-04-04,Vancouver,4,2307.0,2178.6,24.0,6.8,0.05,3.08
2022-04-04,Zhangjiagang,4,2307.0,2178.6,22.0,14.7,0.28,2.62
2022-04-04,Nantong,4,2307.0,2178.6,275.7,10.0,0.25,8.17
2022-04-04,Nanjing,4,2307.0,2178.6,243.4,8.3,0.3,8.57
2022-04-04,Jiangyin,4,2307.0,2178.6,196.2,13.4,0.28,10.53
2022-04-04,Caofeidian,4,2307.0,2178.6,128.9,12.8,0.25,5.89
2022-04-04,Tianjin,4,2307.0,2178.6,49.4,23.6,0.22,2.42
2022-04-04,Jingtang,4,2307.0,2178.6,80.8,12.6,0.25,2.69
2022-04-04,Qinhuangdao,4,2307.0,2178.6,83.3,11.8,0.25,2.78
2022-04-04,Dalian,4,2307.0,2178.6,119.3,22.1,0.25,2.48
2022-04-04,Yingkou,4,2307.0,2178.6,199.5,29.4,0.22,6.24
2022-04-04,Qingdao,4,2307.0,2178.6,54.1,25.8,0.22,2.98
2022-04-04,Rizhao,4,2307.0,2178.6,2.5,19.2,0.22,2.47
2022-04-04,Lianyungang,4,2307.0,2178.6,60.3,30.6,0.22,3.01
2022-04-04,Ningbo,4,2307.0,2178.6,96.0,22.8,0.12,5.18
2022-04-04,Zhoushan,4,2307.0,2178.6,166.5,34.5,0.12,7.31
2022-04-04,Fangcheng,4,2307.0,2178.6,365.4,15.3,0.0,17.08
2022-04-04,Zhanjiang,4,2307.0,2178.6,295.0,16.5,0.08,15.78
2022-04-04,Guangzhou,4,2307.0,2178.6,377.7,12.7,0.0,16.96
2022-04-04,Krishnapatnam,4,2307.0,2178.6,91.2,23.7,0.0,12.23
2022-04-04,Mangalore,4,2307.0,2178.6,442.6,24.6,0.0,16.98
2022-04-04,Gwangyang,4,2307.0,2178.6,75.2,24.6,0.0,2.64
2022-04-04,Teluk Rubiah,4,2307.0,2178.6,37.9,20.6,0.0,2.12
2022-04-05,Ponta da Madeira,4,2213.0,2195.8,74.2,13.2,0.0,10.98
2022-04-05,Tubarao,4,2213.0,2195.8,162.4,17.1,0.0,15.34
2022-04-05,Itaguai,4,2213.0,2195.8,230.9,14.8,0.0,16.43
2022-04-05,Port Hedland,4,2213.0,2195.8,42.9,17.1,0.0,2.63
2022-04-05,Dampier,4,2213.0,2195.8,45.7,19.7,0.0,2.4
2022-04-05,Saldanha Bay,4,2213.0,2195.8,36.4,40.5,0.15,4.48
2022-04-05,Taboneo,4,2213.0,2195.8,504.0,11.1,0.0,16.27
2022-04-05,Kamsar,4,2213.0,2195.8,406.1,18.2,0.0,16.12
2022-04-05,Vancouver,4,2213.0,2195.8,106.1,7.6,0.05,9.0
2022-04-05,Zhangjiagang,4,2213.0,2195.8,35.0,12.1,0.28,3.32
2022-04-05,Nantong,4,2213.0,2195.8,259.4,25.6,0.25,8.25
2022-04-05,Nanjing,4,2213.0,2195.8,64.3,17.4,0.3,3.95
2022-04-05,Jiangyin,4,2213.0,2195.8,238.0,13.5,0.28,8.0
2022-04-05,Caofeidian,4,2213.0,2195.8,22.5,21.9,0.25,5.58
2022-04-05,Tianjin,4,2213.0,2195.8,104.1,13.3,0.22,5.89
2022-04-05,Jingtang,4,2213.0,2195.8,138.7,18.2,0.25,5.94
2022-04-05,Qinhuangdao,4,2213.0,2195.8,22.3,15.6,0.25,4.9
2022-04-05,Dalian,4,2213.0,2195.8,131.2,28.1,0.25,2.5
2022-04-05,Yingkou,4,2213.0,2195.8,101.1,18.9,0.22,2.8
2022-04-05,Qingdao,4,2213.0,2195.8,48.5,22.7,0.22,2.9
2022-04-05,Rizhao,4,2213.0,2195.8,45.8,10.4,0.22,2.35
2022-04-05,Lianyungang,4,2213.0,2195.8,153.3,28.6,0.22,3.89
2022-04-05,Ningbo,4,2213.0,2195.8,70.8,22.0,0.12,4.11
2022-04-05,Zhoushan,4,2213.0,2195.8,12.0,21.9,0.12,3.05
2022-04-05,Fangcheng,4,2213.0,2195.8,256.9,22.0,0.0,13.67
2022-04-05,Zhanjiang,4,2213.0,2195.8,11.9,22.7,0.08,3.48
2022-04-05,Guangzhou,4,2213.0,2195.8,382.2,36.2,0.0,17.38
2022-04-05,Krishnapatnam,4,2213.0,2195.8,158.5,23.4,0.0,15.68
2022-04-05,Mangalore,4,2213.0,2195.8,466.1,25.6,0.0,16.38
2022-04-05,Gwangyang,4,2213.0,2195.8,57.8,11.5,0.0,1.85
2022-04-05,Teluk Rubiah,4,2213.0,2195.8,16.7,22.0,0.0,1.73
2022-04-06,Ponta da Madeira,4,2128.0,2211.5,351.1,17.7,0.0,16.9
2022-04-06,Tubarao,4,2128.0,2211.5,89.8,13.3,0.0,9.88
2022-04-06,Itaguai,4,2128.0,2211.5,305.7,8.2,0.0,16.54
2022-04-06,Port Hedland,4,2128.0,2211.5,64.3,31.6,0.0,3.65
2022-04-06,Dampier,4,2128.0,2211.5,39.2,20.6,0.0,2.29
2022-04-06,Saldanha Bay,4,2128.0,2211.5,84.6,45.1,0.15,4.48
2022-04-06,Taboneo,4,2128.0,2211.5,381.7,23.8,0.0,16.3
2022-04-06,Kamsar,4,2128.0,2211.5,370.5,17.1,0.0,16.19
2022-04-06,Vancouver,4,2128.0,2211.5,242.1,10.6,0.05,14.61
2022-04-06,Zhangjiagang,4,2128.0,2211.5,51.3,20.1,0.28,3.4
2022-04-06,Nantong,4,2128.0,2211.5,83.7,18.5,0.25,4.11
2022-04-06,Nanjing,4,2128.0,2211.5,174.4,8.0,0.3,6.32
2022-04-06,Jiangyin,4,2128.0,2211.5,127.1,21.2,0.28,5.14
2022-04-06,Caofeidian,4,2128.0,2211.5,131.1,32.6,0.25,3.34
2022-04-06,Tianjin,4,2128.0,2211.5,67.6,16.1,0.22,2.53
2022-04-06,Jingtang,4,2128.0,2211.5,167.4,13.6,0.25,6.37
2022-04-06,Qinhuangdao,4,2128.0,2211.5,92.7,13.2,0.25,2.99
2022-04-06,Dalian,4,2128.0,2211.5,95.7,25.9,0.25,5.45
2022-04-06,Yingkou,4,2128.0,2211.5,72.3,8.8,0.22,2.46
2022-04-06,Qingdao,4,2128.0,2211.5,183.8,30.1,0.22,4.71
2022-04-06,Rizhao,4,2128.0,2211.5,135.4,10.6,0.22,3.86
2022-04-06,Lianyungang,4,2128.0,2211.5,89.1,20.1,0.22,5.29
2022-04-06,Ningbo,4,2128.0,2211.5,192.0,22.7,0.12,8.65
2022-04-06,Zhoushan,4,2128.0,2211.5,221.2,24.4,0.12,7.49
2022-04-06,Fangcheng,4,2128.0,2211.5,465.9,29.7,0.0,17.09
2022-04-06,Zhanjiang,4,2128.0,2211.5,342.1,13.6,0.08,17.18
2022-04-06,Guangzhou,4,2128.0,2211.5,323.2,10.3,0.0,17.14
2022-04-06,Krishnapatnam,4,2128.0,2211.5,222.4,14.2,0.0,16.94
2022-04-06,Mangalore,4,2128.0,2211.5,1335.7,16.0,0.0,16.32
2022-04-06,Gwangyang,4,2128.0,2211.5,78.4,16.5,0.0,2.15
2022-04-06,Teluk Rubiah,4,2128.0,2211.5,101.8,21.0,0.0,3.81
2022-04-07,Ponta da Madeira,4,2061.0,2225.6,287.4,16.8,0.0,16.78
2022-04-07,Tubarao,4,2061.0,2225.6,87.8,13.4,0.0,9.08
2022-04-07,Itaguai,4,2061.0,2225.6,153.5,12.8,0.0,16.73
2022-04-07,Port Hedland,4,2061.0,2225.6,48.9,17.8,0.0,2.88
2022-04-07,Dampier,4,2061.0,2225.6,66.4,21.4,0.0,2.99
2022-04-07,Saldanha Bay,4,2061.0,2225.6,12.1,20.3,0.15,1.81
2022-04-07,Taboneo,4,2061.0,2225.6,573.0,16.0,0.0,16.57
